Time,delta,theta,lowAlpha,highAlpha, lowbeta ,highbeta,lowGamma,highGamma,Attention,Meditation
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1858435,368851,61558,38125,28250,25045,15138,3462,0,0
27,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,1639908,37689,11184,8121,6868,3372,2832,450,0,0
28,140385,27782,22941,17298,7062,2274,2487,1087,38,51
28,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,140385,27782,22941,17298,7062,2274,2487,1087,38,51
29,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
30,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
31,215255,94505,35709,62804,8946,36652,15624,7497,61,60
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
32,1065662,461643,6685,26341,25781,23924,14878,2402,69,41
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
33,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
34,1162959,393186,35236,3921,13601,7598,1447,1443,56,14
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
34,2004137,192709,49809,39516,35496,18015,4194,4292,40,8
